Date,Open,High,Low,Close
20/02/2024 16:30,135754,135811,135713,135744
20/02/2024 16:35,135739,135785,135723,135734
20/02/2024 16:40,135734,135806,135718,135765
20/02/2024 16:45,135770,135816,135723,135775
20/02/2024 16:50,135775,135816,135744,135775
20/02/2024 16:55,135780,135816,135734,135765
20/02/2024 17:00,135765,135765,135662,135698
20/02/2024 17:05,135692,135832,135687,135821
20/02/2024 17:10,135821,135837,135775,135780
20/02/2024 17:15,135785,135837,135749,135801
20/02/2024 17:20,135801,135878,135801,135842
20/02/2024 17:25,135842,135883,135785,135790
20/02/2024 17:30,135785,135801,135698,135729
20/02/2024 17:35,135723,135827,135692,135744
20/02/2024 17:40,135739,135785,135718,135744
20/02/2024 17:45,135744,135857,135729,135842
20/02/2024 17:50,135842,135873,135796,135847
20/02/2024 17:55,135847,135971,135842,135955
20/02/2024 18:00,135961,136079,135930,136074
20/02/2024 18:05,136069,136074,136022,136064
20/02/2024 18:10,136069,136151,136053,136084
20/02/2024 18:15,136079,136100,136007,136028
20/02/2024 18:20,136022,136162,135940,136162
21/02/2024 09:00,135595,135744,135558,135662
21/02/2024 09:05,135656,135718,135558,135682
21/02/2024 09:10,135682,135739,135641,135672
21/02/2024 09:15,135672,135754,135646,135687
21/02/2024 09:20,135687,135698,135564,135600
21/02/2024 09:25,135595,135625,135533,135558
21/02/2024 09:30,135564,135605,135533,135579
21/02/2024 09:35,135574,135584,135548,135569
21/02/2024 09:40,135569,135651,135564,135646
21/02/2024 09:45,135646,135692,135574,135600
21/02/2024 09:50,135600,135625,135574,135610
21/02/2024 09:55,135605,135662,135605,135620
21/02/2024 10:00,135620,135955,135615,135940
21/02/2024 10:05,135935,135981,135687,135744
21/02/2024 10:10,135744,135899,135641,135708
21/02/2024 10:15,135708,135744,135548,135723
21/02/2024 10:20,135729,135754,135564,135605
21/02/2024 10:25,135605,135687,135579,135682
21/02/2024 10:30,135682,135837,135677,135832
21/02/2024 10:35,135837,135909,135682,135708
21/02/2024 10:40,135703,135790,135651,135708
21/02/2024 10:45,135708,135816,135692,135801
21/02/2024 10:50,135801,135816,135620,135651
21/02/2024 10:55,135656,135780,135610,135662
21/02/2024 11:00,135667,135749,135610,135703
21/02/2024 11:05,135703,135796,135625,135631
21/02/2024 11:10,135631,135837,135610,135796
21/02/2024 11:15,135796,135930,135754,135919
21/02/2024 11:20,135914,135950,135811,135842
21/02/2024 11:25,135837,135888,135708,135713
21/02/2024 11:30,135713,135837,135625,135785
21/02/2024 11:35,135790,135863,135713,135775
21/02/2024 11:40,135775,136007,135770,135971
21/02/2024 11:45,135976,136074,135847,135868
21/02/2024 11:50,135868,135997,135847,135919
21/02/2024 11:55,135919,135930,135754,135796
21/02/2024 12:00,135796,135894,135718,135847
21/02/2024 12:05,135842,135857,135723,135837
21/02/2024 12:10,135837,135904,135770,135821
21/02/2024 12:15,135821,135888,135760,135765
21/02/2024 12:20,135770,135801,135677,135698
21/02/2024 12:25,135703,135708,135584,135625
21/02/2024 12:30,135625,135703,135553,135574
21/02/2024 12:35,135574,135723,135528,135713
21/02/2024 12:40,135708,135754,135656,135749
21/02/2024 12:45,135744,135765,135641,135708
21/02/2024 12:50,135713,135744,135656,135672
21/02/2024 12:55,135677,135713,135656,135692
21/02/2024 13:00,135698,135749,135698,135734
21/02/2024 13:05,135739,135796,135698,135780
21/02/2024 13:10,135775,135878,135760,135873
21/02/2024 13:15,135873,135899,135811,135883
21/02/2024 13:20,135888,135940,135785,135816
21/02/2024 13:25,135811,135837,135708,135723
21/02/2024 13:30,135718,135801,135718,135770
21/02/2024 13:35,135775,135775,135569,135620
21/02/2024 13:40,135620,135718,135574,135713
21/02/2024 13:45,135708,135842,135703,135842
21/02/2024 13:50,135842,135909,135796,135852
21/02/2024 13:55,135852,135888,135806,135873
21/02/2024 14:00,135873,135950,135868,135909
21/02/2024 14:05,135904,135935,135816,135847
21/02/2024 14:10,135842,135857,135636,135656
21/02/2024 14:15,135656,135718,135605,135708
21/02/2024 14:20,135703,135760,135662,135708
21/02/2024 14:25,135713,135723,135595,135677
21/02/2024 14:30,135672,135718,135564,135579
21/02/2024 14:35,135584,135625,135533,135579
21/02/2024 14:40,135584,135605,135394,135430
21/02/2024 14:45,135430,135502,135388,135491
21/02/2024 14:50,135491,135543,135430,135476
21/02/2024 14:55,135476,135507,135368,135399
21/02/2024 15:00,135394,135533,135280,135481
21/02/2024 15:05,135476,135517,135342,135491
21/02/2024 15:10,135491,135564,135461,135533
21/02/2024 15:15,135533,135584,135481,135548
21/02/2024 15:20,135553,135641,135533,135600
21/02/2024 15:25,135605,135636,135533,135600
21/02/2024 15:30,135600,135662,135538,135600
21/02/2024 15:35,135600,135672,135548,135641
21/02/2024 15:40,135641,135698,135610,135667
21/02/2024 15:45,135662,135765,135651,135760
21/02/2024 15:50,135754,135780,135656,135667
21/02/2024 15:55,135672,135749,135646,135703
21/02/2024 16:00,135708,135961,135533,135821
21/02/2024 16:05,135816,135852,135729,135811
21/02/2024 16:10,135816,135919,135785,135806
21/02/2024 16:15,135801,135981,135739,135863
21/02/2024 16:20,135863,135961,135749,135816
21/02/2024 16:25,135811,135883,135713,135821
21/02/2024 16:30,135821,135863,135760,135760
21/02/2024 16:35,135760,135796,135698,135734
21/02/2024 16:40,135739,135801,135692,135713
21/02/2024 16:45,135713,135837,135687,135821
21/02/2024 16:50,135821,135909,135821,135909
21/02/2024 16:55,135904,136007,135873,135909
21/02/2024 17:00,135909,135914,135796,135811
21/02/2024 17:05,135816,135842,135760,135765
21/02/2024 17:10,135765,135785,135708,135754
21/02/2024 17:15,135760,135806,135687,135780
21/02/2024 17:20,135785,135811,135713,135796
21/02/2024 17:25,135790,135857,135785,135821
21/02/2024 17:30,135827,135924,135811,135863
21/02/2024 17:35,135868,135961,135863,135924
21/02/2024 17:40,135930,136007,135914,135940
21/02/2024 17:45,135940,135950,135878,135924
21/02/2024 17:50,135930,135997,135909,135991
21/02/2024 17:55,135991,136100,135986,136079
21/02/2024 18:00,136084,136126,136028,136105
21/02/2024 18:05,136100,136120,136053,136084
21/02/2024 18:10,136089,136115,136033,136110
21/02/2024 18:15,136110,136141,136074,136084
21/02/2024 18:20,136089,136342,135971,136342
22/02/2024 09:00,137069,137120,136723,136899
22/02/2024 09:05,136894,137105,136888,136950
22/02/2024 09:10,136945,136981,136878,136919
22/02/2024 09:15,136919,136961,136878,136899
22/02/2024 09:20,136894,136904,136744,136796
22/02/2024 09:25,136801,136816,136734,136770
22/02/2024 09:30,136765,136775,136718,136749
22/02/2024 09:35,136744,136770,136646,136667
22/02/2024 09:40,136667,136708,136656,136662
22/02/2024 09:45,136662,136754,136651,136744
22/02/2024 09:50,136749,136754,136698,136708
22/02/2024 09:55,136708,136775,136620,136636
22/02/2024 10:00,136641,136677,136589,136610
22/02/2024 10:05,136615,136651,136543,136559
22/02/2024 10:10,136559,136626,136543,136564
22/02/2024 10:15,136564,136667,136497,136662
22/02/2024 10:20,136667,136703,136595,136641
22/02/2024 10:25,136636,136687,136543,136610
22/02/2024 10:30,136610,136713,136414,136584
22/02/2024 10:35,136584,136687,136528,136574
22/02/2024 10:40,136569,136754,136553,136744
22/02/2024 10:45,136744,136842,136672,136760
22/02/2024 10:50,136760,136780,136564,136589
22/02/2024 10:55,136589,136631,136507,136533
22/02/2024 11:00,136533,136610,136492,136579
22/02/2024 11:05,136579,136579,136471,136522
22/02/2024 11:10,136522,136600,136481,136589
22/02/2024 11:15,136589,136605,136455,136455
22/02/2024 11:20,136455,136553,136435,136522
22/02/2024 11:25,136522,136646,136522,136579
22/02/2024 11:30,136579,136631,136239,136270
22/02/2024 11:35,136270,136399,136244,136301
22/02/2024 11:40,136306,136342,136162,136306
22/02/2024 11:45,136306,136476,136306,136399
22/02/2024 11:50,136404,136533,136172,136265
22/02/2024 11:55,136270,136357,136234,136285
22/02/2024 12:00,136285,136342,136079,136105
22/02/2024 12:05,136110,136167,136043,136084
22/02/2024 12:10,136084,136218,136048,136203
22/02/2024 12:15,136203,136234,136012,136058
22/02/2024 12:20,136058,136193,136028,136182
22/02/2024 12:25,136177,136208,136084,136151
22/02/2024 12:30,136151,136193,136069,136146
22/02/2024 12:35,136151,136177,135997,136089
22/02/2024 12:40,136089,136141,136022,136074
22/02/2024 12:45,136079,136084,135955,135966
22/02/2024 12:50,135966,136038,135955,136033
22/02/2024 12:55,136033,136105,135971,136105
22/02/2024 13:00,136105,136182,136069,136126
22/02/2024 13:05,136126,136193,136053,136126
22/02/2024 13:10,136120,136172,136100,136167
22/02/2024 13:15,136162,136203,136120,136141
22/02/2024 13:20,136141,136244,136115,136223
22/02/2024 13:25,136223,136244,136182,136229
22/02/2024 13:30,136229,136265,136151,136198
22/02/2024 13:35,136203,136265,136177,136187
22/02/2024 13:40,136193,136218,136146,136156
22/02/2024 13:45,136156,136203,136095,136131
22/02/2024 13:50,136131,136254,136120,136239
22/02/2024 13:55,136244,136275,136193,136208
22/02/2024 14:00,136208,136234,136167,136229
22/02/2024 14:05,136223,136275,136203,136234
22/02/2024 14:10,136229,136265,136198,136218
22/02/2024 14:15,136218,136239,136167,136177
22/02/2024 14:20,136177,136285,136167,136270
22/02/2024 14:25,136270,136311,136249,136290
22/02/2024 14:30,136285,136337,136265,136316
22/02/2024 14:35,136311,136316,136182,136198
22/02/2024 14:40,136198,136203,136033,136064
22/02/2024 14:45,136058,136105,136002,136074
22/02/2024 14:50,136069,136115,136033,136079
22/02/2024 14:55,136079,136095,135997,136007
22/02/2024 15:00,136007,136074,135945,136002
22/02/2024 15:05,136007,136089,135961,136038
22/02/2024 15:10,136038,136043,135904,135919
22/02/2024 15:15,135919,136007,135909,135966
22/02/2024 15:20,135971,136110,135961,136084
22/02/2024 15:25,136084,136208,136069,136187
22/02/2024 15:30,136187,136290,136141,136234
22/02/2024 15:35,136234,136321,136229,136301
22/02/2024 15:40,136306,136321,136260,136301
22/02/2024 15:45,136301,136342,136270,136311
22/02/2024 15:50,136311,136399,136301,136399
22/02/2024 15:55,136394,136455,136383,136440
22/02/2024 16:00,136435,136522,136388,136522
22/02/2024 16:05,136522,136605,136481,136553
22/02/2024 16:10,136548,136605,136512,136589
22/02/2024 16:15,136584,136641,136548,136626
22/02/2024 16:20,136626,136713,136626,136682
22/02/2024 16:25,136687,136687,136595,136605
22/02/2024 16:30,136610,136667,136569,136605
22/02/2024 16:35,136600,136615,136481,136543
22/02/2024 16:40,136543,136543,136461,136476
22/02/2024 16:45,136476,136517,136414,136466
22/02/2024 16:50,136466,136533,136440,136502
22/02/2024 16:55,136497,136507,136409,136424
22/02/2024 17:00,136430,136476,136373,136404
22/02/2024 17:05,136399,136404,136347,136373
22/02/2024 17:10,136378,136388,136172,136198
22/02/2024 17:15,136198,136223,136079,136110
22/02/2024 17:20,136110,136167,136043,136069
22/02/2024 17:25,136069,136177,136017,136151
22/02/2024 17:30,136151,136187,136069,136146
22/02/2024 17:35,136151,136208,136110,136187
22/02/2024 17:40,136187,136306,136182,136244
22/02/2024 17:45,136249,136280,136022,136089
22/02/2024 17:50,136089,136089,135997,136043
22/02/2024 17:55,136048,136110,136012,136053
22/02/2024 18:00,136053,136182,136038,136156
22/02/2024 18:05,136156,136177,136100,136131
22/02/2024 18:10,136131,136146,136069,136095
22/02/2024 18:15,136095,136151,136064,136095
22/02/2024 18:20,136095,136198,136089,136146
23/02/2024 09:00,136357,136404,136177,136342
23/02/2024 09:05,136337,136404,136311,136368
23/02/2024 09:10,136363,136419,136342,136342
23/02/2024 09:15,136342,136399,136306,136327
23/02/2024 09:20,136321,136383,136260,136306
23/02/2024 09:25,136306,136450,136290,136440
23/02/2024 09:30,136435,136548,136399,136538
23/02/2024 09:35,136533,136548,136502,136512
23/02/2024 09:40,136512,136528,136486,136512
23/02/2024 09:45,136512,136517,136455,136486
23/02/2024 09:50,136486,136538,136481,136517
23/02/2024 09:55,136517,136548,136476,136492
23/02/2024 10:00,136492,136497,136352,136455
23/02/2024 10:05,136455,136497,136327,136486
23/02/2024 10:10,136492,136517,136368,136435
23/02/2024 10:15,136440,136569,136440,136492
23/02/2024 10:20,136492,136543,136388,136440
23/02/2024 10:25,136440,136461,136244,136290
23/02/2024 10:30,136290,136512,136260,136461
23/02/2024 10:35,136466,136584,136435,136538
23/02/2024 10:40,136538,136548,136321,136347
23/02/2024 10:45,136347,136363,136223,136234
23/02/2024 10:50,136234,136316,136198,136239
23/02/2024 10:55,136244,136249,136126,136172
23/02/2024 11:00,136177,136177,135986,136048
23/02/2024 11:05,136048,136095,135863,135914
23/02/2024 11:10,135914,135914,135770,135816
23/02/2024 11:15,135816,135857,135687,135692
23/02/2024 11:20,135698,135770,135682,135708
23/02/2024 11:25,135708,135801,135708,135744
23/02/2024 11:30,135749,135816,135620,135687
23/02/2024 11:35,135687,135729,135528,135584
23/02/2024 11:40,135584,135677,135564,135610
23/02/2024 11:45,135610,135718,135584,135662
23/02/2024 11:50,135662,135677,135579,135641
23/02/2024 11:55,135641,135718,135595,135651
23/02/2024 12:00,135646,135651,135543,135564
23/02/2024 12:05,135564,135615,135497,135564
23/02/2024 12:10,135564,135595,135522,135579
23/02/2024 12:15,135584,135662,135564,135651
23/02/2024 12:20,135651,135667,135605,135662
23/02/2024 12:25,135662,135729,135646,135677
23/02/2024 12:30,135677,135713,135646,135687
23/02/2024 12:35,135687,135718,135656,135692
23/02/2024 12:40,135687,135734,135528,135564
23/02/2024 12:45,135564,135595,135435,135455
23/02/2024 12:50,135450,135497,135383,135466
23/02/2024 12:55,135466,135491,135430,135435
23/02/2024 13:00,135430,135440,135203,135229
23/02/2024 13:05,135234,135280,135079,135125
23/02/2024 13:10,135120,135136,134919,134919
23/02/2024 13:15,134919,135028,134914,134976
23/02/2024 13:20,134976,135079,134971,135043
23/02/2024 13:25,135038,135069,134966,135002
23/02/2024 13:30,135007,135125,134991,135084
23/02/2024 13:35,135084,135162,135074,135120
23/02/2024 13:40,135120,135177,135079,135156
23/02/2024 13:45,135156,135296,135151,135285
23/02/2024 13:50,135285,135347,135254,135301
23/02/2024 13:55,135296,135321,135234,135275
23/02/2024 14:00,135270,135388,135265,135383
23/02/2024 14:05,135378,135455,135368,135409
23/02/2024 14:10,135409,135440,135388,135430
23/02/2024 14:15,135430,135481,135399,135430
23/02/2024 14:20,135430,135450,135342,135368
23/02/2024 14:25,135368,135445,135363,135388
23/02/2024 14:30,135388,135419,135280,135383
23/02/2024 14:35,135383,135497,135368,135481
23/02/2024 14:40,135486,135528,135440,135502
23/02/2024 14:45,135502,135548,135481,135522
23/02/2024 14:50,135522,135543,135440,135450
23/02/2024 14:55,135455,135533,135450,135522
23/02/2024 15:00,135517,135569,135497,135553
23/02/2024 15:05,135558,135595,135522,135553
23/02/2024 15:10,135558,135579,135512,135543
23/02/2024 15:15,135543,135564,135445,135486
23/02/2024 15:20,135491,135528,135378,135394
23/02/2024 15:25,135394,135471,135332,135455
23/02/2024 15:30,135455,135548,135414,135543
23/02/2024 15:35,135543,135543,135476,135528
23/02/2024 15:40,135528,135533,135388,135404
23/02/2024 15:45,135399,135435,135363,135373
23/02/2024 15:50,135368,135419,135234,135244
23/02/2024 15:55,135249,135285,135203,135254
23/02/2024 16:00,135254,135259,135105,135162
23/02/2024 16:05,135162,135275,135156,135223
23/02/2024 16:10,135229,135296,135177,135259
23/02/2024 16:15,135254,135270,135203,135265
23/02/2024 16:20,135259,135275,135100,135141
23/02/2024 16:25,135136,135213,135131,135177
23/02/2024 16:30,135182,135198,135120,135141
23/02/2024 16:35,135146,135182,135095,135172
23/02/2024 16:40,135177,135203,135058,135074
23/02/2024 16:45,135074,135177,135069,135115
23/02/2024 16:50,135115,135151,135017,135146
23/02/2024 16:55,135146,135239,135110,135223
23/02/2024 17:00,135223,135321,135218,135285
23/02/2024 17:05,135285,135296,135198,135208
23/02/2024 17:10,135208,135244,135177,135218
23/02/2024 17:15,135213,135259,135203,135218
23/02/2024 17:20,135218,135311,135203,135285
23/02/2024 17:25,135285,135296,135213,135239
23/02/2024 17:30,135239,135280,135125,135198
23/02/2024 17:35,135198,135296,135192,135254
23/02/2024 17:40,135254,135342,135254,135285
23/02/2024 17:45,135280,135342,135275,135306
23/02/2024 17:50,135306,135342,135265,135316
23/02/2024 17:55,135311,135311,135244,135249
23/02/2024 18:00,135244,135296,135208,135280
23/02/2024 18:05,135280,135327,135270,135296
23/02/2024 18:10,135296,135337,135296,135327
23/02/2024 18:15,135321,135388,135311,135357
23/02/2024 18:20,135363,135589,135352,135589
26/02/2024 09:00,135301,135388,135069,135290
26/02/2024 09:05,135296,135306,135141,135234
26/02/2024 09:10,135234,135275,135172,135229
26/02/2024 09:15,135229,135270,135203,135254
26/02/2024 09:20,135249,135259,135110,135131
26/02/2024 09:25,135131,135156,135058,135105
26/02/2024 09:30,135110,135141,135064,135100
26/02/2024 09:35,135095,135131,135038,135084
26/02/2024 09:40,135084,135095,135038,135079
26/02/2024 09:45,135079,135084,135022,135058
26/02/2024 09:50,135058,135074,135007,135043
26/02/2024 09:55,135048,135048,134935,134955
26/02/2024 10:00,134955,135028,134914,135028
26/02/2024 10:05,135028,135064,134935,134997
26/02/2024 10:10,135002,135064,134971,134991
26/02/2024 10:15,134986,135125,134945,134955
26/02/2024 10:20,134950,135270,134914,135249
